"File","Line","Content","MsgText","IsDebug","PrevCtx","NextCtx"
"Client\CTCLClient\BasketOrderSlotInfo.cpp","1464","AfxMessageBox(""Exception In CBasketOrderSlotInfo::OnAfterDraggingData()"");","Exception In CBasketOrderSlotInfo::OnAfterDraggingData()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketOrderSlotInfo.cpp","1534","AfxMessageBox(cMsg);","[Dynamic variable: cMsg]","False","objBasketLimits.objBasketRule.iOrderSlots);","return;"
"Client\CTCLClient\BasketOrderSlotInfo.cpp","1585","AfxMessageBox(sMsg);","[Dynamic variable: sMsg]","False","sMsg.Format(""Unable to Update Qty(%ld) for %s in slot number %d is more than freeze Qty Limit(%d)"", atol(sBuyQty), pBasketCombination->cSymbol, iIndex, pBasketCombination->lFreezeQty - 1);","if (iIndex1 == 0)"
"Client\CTCLClient\BasketOrderSlotInfo.cpp","1599","AfxMessageBox(sMsg);","[Dynamic variable: sMsg]","False","sMsg.Format(""Unable to Update Please Match the total qty(%ld) and slot qty(%ld) for the scrip (%s)"", (pBasketCombination->lROrderQty - pBasketCombination->lRTradedQtySet), lQty, pBasketCombination->cSymbol);","if (iIndex1 == 0)"
"Client\CTCLClient\BasketOrderSlotInfo.cpp","1730","AfxMessageBox(""Exception In CBasketOrderSlotInfo::OnBtnUpdateAll()"");","Exception In CBasketOrderSlotInfo::OnBtnUpdateAll()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketOrderSlotInfo.cpp","1885","AfxMessageBox(""Exception In CBasketOrderSlotInfo::SlotStatus()"");","Exception In CBasketOrderSlotInfo::SlotStatus()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketOrderSlotInfo.cpp","1930","AfxMessageBox(""Exception In CBasketOrderSlotInfo::GetFlexGridColNo()"");","Exception In CBasketOrderSlotInfo::GetFlexGridColNo()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketOrderSlotInfo.cpp","1959","AfxMessageBox(""Slot is in execution cannot update"");","Slot is in execution cannot update","False","{","return;"
"Client\CTCLClient\BasketOrderSlotInfo.cpp","1993","AfxMessageBox(""Index quantity is not traded, cannot update"");","Index quantity is not traded, cannot update","False","{","return;"
"Client\CTCLClient\BasketOrderSlotInfo.cpp","2122","AfxMessageBox( ""Cannot update the slot when it is executing"" );","Cannot update the slot when it is executing","False","{","}"
"Client\CTCLClient\BasketOrderSlotInfo.cpp","2134","AfxMessageBox(""Exception In CBasketOrderSlotInfo::OnDblClickVfgScripOrderSlots()"");","Exception In CBasketOrderSlotInfo::OnDblClickVfgScripOrderSlots()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketOrderSlotInfo.cpp","2206","AfxMessageBox(""Exception In CBasketOrderSlotInfo::SendToBasketOrderSlotInfo()"");","Exception In CBasketOrderSlotInfo::SendToBasketOrderSlotInfo()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketOrderSlotInfo.cpp","2359","AfxMessageBox(sMsg);","[Dynamic variable: sMsg]","False","sMsg.Format(""Unable to Update Qty(%ld) for %s in slot number %d is more than freeze Qty Limit(%d)"", atol(sBuyQty), pBasketCombination->cSymbol, iIndex, pBasketCombination->lFreezeQty - 1);","if (iIndex1 == 0)"
"Client\CTCLClient\BasketOrderSlotInfo.cpp","2373","AfxMessageBox(sMsg);","[Dynamic variable: sMsg]","False","sMsg.Format(""Unable to Update Please Match the total qty(%ld) and slot qty(%ld) for the scrip (%s)"", (pBasketCombination->lROrderQty - pBasketCombination->lRTradedQtySet), lQty, pBasketCombination->cSymbol);","if (iIndex1 == 0)"
"Client\CTCLClient\BasketOrderSlotInfo.cpp","2463","AfxMessageBox(""Exception In CBasketOrderSlotInfo::OnBtnAllotEven()"");","Exception In CBasketOrderSlotInfo::OnBtnAllotEven()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketOrderSlotInfo.cpp","2504","MessageBox(""File Is Empty"",""Load File"",MB_OK);","File Is Empty","False","{","fclose(pFile);"
"Client\CTCLClient\BasketOrderSlotInfo.cpp","2563","MessageBox(""File format is not correct"",""Upload Slots"",MB_OK);","File format is not correct","False","{","fclose(pFile);"
"Client\CTCLClient\BasketOrderSlotInfo.cpp","2660","AfxMessageBox(""Exception In CBasketOrderSlotInfo::OnInitDialog()"");","Exception In CBasketOrderSlotInfo::OnInitDialog()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatchGrid.cpp","62","AfxMessageBox(""Exception In CAuctionWatchGrid:::GetItemValue()"");","Exception In CAuctionWatchGrid:::GetItemValue()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatchGrid.cpp","598","AfxMessageBox(""Exception In CAuctionWatchGrid::StartStopProcess"");","Exception In CAuctionWatchGrid::StartStopProcess","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatchGrid.cpp","938","MessageBox(""Exception in PreTranslateMessage"", ""CAuctionWatchGrid"");","Exception in PreTranslateMessage","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatchGrid.cpp","1070","AfxMessageBox(""Exception In CAuctionWatchGrid:::ToggleSortColumn()"");","Exception In CAuctionWatchGrid:::ToggleSortColumn()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\ArbitrageBuySellOrderWnd.cpp","64","MessageBox(""Error setting up splitter view"", ""ERROR"", MB_OK | MB_ICONERROR);","Error setting up splitter view","False","{","return FALSE;"
"Client\CTCLClient\ArbitrageBuySellOrderWnd.cpp","71","MessageBox(""Error setting up splitter view"", ""ERROR"", MB_OK | MB_ICONERROR);","Error setting up splitter view","False","{","return FALSE;"
"Client\CTCLClient\AutoSquareOff.cpp","127","AfxMessageBox(""Exception In CAutoSquareOff::DisplayInGrid()"");","Exception In CAutoSquareOff::DisplayInGrid()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AutoSquareOff.cpp","230","AfxMessageBox(""Exception In CAutoSquareOff::GetDataIntoMap()"");","Exception In CAutoSquareOff::GetDataIntoMap()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AutoSquareOff.cpp","401","AfxMessageBox(""Exception In CAutoSquareOff::DoAutoSquareOff()"");","Exception In CAutoSquareOff::DoAutoSquareOff()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AutoSquareOff.cpp","440","AfxMessageBox(""Exception In CAutoSquareOff::OnKeyDownVsposition()"");","Exception In CAutoSquareOff::OnKeyDownVsposition()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\ArbitrageSurAndBanScrip.cpp","602","AfxMessageBox(""Exception In CArbitrageSurAndBanScrip::OnInitDialog()"");","Exception In CArbitrageSurAndBanScrip::OnInitDialog()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BrokerageCalculation.cpp","99","AfxMessageBox(""Exception In BrokerageCalculation::InitializeBrokeragecalcmap()"");","Exception In BrokerageCalculation::InitializeBrokeragecalcmap()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BrokerageCalculation.cpp","121","AfxMessageBox(""Exception In BrokerageCalculation::UpdateBrokerageTemplateMapper()"");","Exception In BrokerageCalculation::UpdateBrokerageTemplateMapper()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BrokerageCalculation.cpp","147","AfxMessageBox(""Exception In BrokerageCalculation::UpdateBrokerageTemplate()"");","Exception In BrokerageCalculation::UpdateBrokerageTemplate()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BrokerageCalculation.cpp","198","AfxMessageBox(""Exception In BrokerageCalculation::Fetchbrokerage()"");","Exception In BrokerageCalculation::Fetchbrokerage()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BrokerageCalculation.cpp","227","AfxMessageBox(""Exception In BrokerageCalculation::UpdateExpense()"");","Exception In BrokerageCalculation::UpdateExpense()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BrokerageCalculation.cpp","260","AfxMessageBox(""Exception In BrokerageCalculation::CalcARBExpense()"");","Exception In BrokerageCalculation::CalcARBExpense()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BrokerageCalculation.cpp","373","AfxMessageBox(""Exception In BrokerageCalculation::CalcEQExpense()"");","Exception In BrokerageCalculation::CalcEQExpense()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BrokerageCalculation.cpp","431","AfxMessageBox(""Exception In BrokerageCalculation::CalcFOExpense()"");","Exception In BrokerageCalculation::CalcFOExpense()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AutoManualOrderSetting.h","67","int CustomMessageBox(LPCTSTR lpszText, LPCTSTR lpszCaption, UINT nType);","[Dynamic variable: LPCTSTR]","False","int CheckDecimalPoint(CEdit* m_pEditBox);","CEdit m_edtMktDiff;"
"Client\CTCLClient\ArbitrageBuySellOrderFrm.cpp","153","AfxMessageBox(""Exception In CArbitrageBuySellOrderFrm::OnGetMinMaxInfo"");","Exception In CArbitrageBuySellOrderFrm::OnGetMinMaxInfo","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\ArbitrageBuySellOrderFrm.cpp","178","MessageBox( ""Error setting up m_mainSplitter"", ""ERROR"", MB_OK | MB_ICONERROR );","Error setting up m_mainSplitter","False","{","return FALSE;"
"Client\CTCLClient\ArbitrageBuySellOrderFrm.cpp","186","MessageBox( ""Error setting up splitter view"", ""ERROR"", MB_OK | MB_ICONERROR );","Error setting up splitter view","False","{","return FALSE;"
"Client\CTCLClient\ArbitrageBuySellOrderFrm.cpp","193","MessageBox( ""Error setting up splitter view"", ""ERROR"", MB_OK | MB_ICONERROR );","Error setting up splitter view","False","{","return FALSE;"
"Client\CTCLClient\ArbitrageBuySellOrderFrm.cpp","206","AfxMessageBox(""Exception In CArbitrageBuySellOrderFrm::OnCreateClient"");","Exception In CArbitrageBuySellOrderFrm::OnCreateClient","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\ArbitrageBuySellOrderFrm.cpp","266","AfxMessageBox(""Exception In CArbitrageBuySellOrderFrm::OnSize"");","Exception In CArbitrageBuySellOrderFrm::OnSize","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatch.cpp","385","AfxMessageBox(""Exception In CAuctionWatch::SetDefaultPosition()"");","Exception In CAuctionWatch::SetDefaultPosition()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatch.cpp","429","AfxMessageBox(""Exception In CAuctionWatch::AdjustFlexSizeWithFormSize()"");","Exception In CAuctionWatch::AdjustFlexSizeWithFormSize()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatch.cpp","483","AfxMessageBox(""Exception In CAuctionWatch::OnDestroy()"");","Exception In CAuctionWatch::OnDestroy()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatch.cpp","524","AfxMessageBox(""Exception In CAuctionWatch::OnLogOff()"");","Exception In CAuctionWatch::OnLogOff()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatch.cpp","544","AfxMessageBox(""Exception In CAuctionWatch::OnColumnProfile()"");","Exception In CAuctionWatch::OnColumnProfile()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatch.cpp","564","AfxMessageBox(""Exception In CAuctionWatch::OnDlgcustomize()"");","Exception In CAuctionWatch::OnDlgcustomize()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatch.cpp","629","AfxMessageBox(""Exception In AuctionWatch::OnGrid()"");","Exception In AuctionWatch::OnGrid()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatch.cpp","663","AfxMessageBox(""Exception In CAuctionWatch::OnFrameSettings()"");","Exception In CAuctionWatch::OnFrameSettings()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatch.cpp","681","AfxMessageBox(""Exception In CAuctionWatch::OnTitleBar()"");","Exception In CAuctionWatch::OnTitleBar()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatch.cpp","700","AfxMessageBox(""Exception In CAuctionWatch::OnStatusBar()"");","Exception In CAuctionWatch::OnStatusBar()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatch.cpp","782","AfxMessageBox(""Exception In CAuctionWatch::PreTranslateMessage()"");","Exception In CAuctionWatch::PreTranslateMessage()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatch.cpp","811","AfxMessageBox(""Exception In CCashToFuture::SetTitleBarStatusBar()"");","Exception In CCashToFuture::SetTitleBarStatusBar()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatch.cpp","968","MessageBox(""Exception in CAuctionWatch"", ""OnFillData"");","Exception in CAuctionWatch","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatch.cpp","1201","AfxMessageBox(""Exception In CAuctionWatch::OnFillData()"");","Exception In CAuctionWatch::OnFillData()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatch.cpp","1293","MessageBox(""Exception in OnSellOrder"", ""CAuctionWatch"");","Exception in OnSellOrder","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatch.cpp","1332","MessageBox(""Exception in OnAuctionPictureF6"", ""CAuctionWatch"");","Exception in OnAuctionPictureF6","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatch.cpp","1485","MessageBox(""Exception in MessageFromCommunicator"", ""CAuctionWatch"");","Exception in MessageFromCommunicator","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\AuctionWatch.cpp","1561","MessageBox(""Exception in OnlineAuctionScrip"", ""CAuctionWatch"");","Exception in OnlineAuctionScrip","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\ArbitrageBuySellOrder.h","479","int CustomMessageBox(LPCTSTR lpszText, LPCTSTR lpszCaption = """", UINT nType = MB_OK);","[Dynamic variable: LPCTSTR]","False","afx_msg void OnKeyDown(UINT nChar, UINT nRepCnt, UINT nFlags);","};"
"Client\CTCLClient\ArbDefaultSettingDDH.cpp","287","AfxMessageBox(""Exception In CArbDefaultSettingDDH::AddStrategyInCombo"");","Exception In CArbDefaultSettingDDH::AddStrategyInCombo","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\ArbDefaultSettingDDH.cpp","723","AfxMessageBox(""Exception In CArbDefaultSettingDDH::ReadSettingsFromFile"");","Exception In CArbDefaultSettingDDH::ReadSettingsFromFile","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\ArbDefaultSettingDDH.cpp","781","AfxMessageBox(""Exception In CDynamicHedging::OnCheckDigit()"");","Exception In CDynamicHedging::OnCheckDigit()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\ArbDefaultSettingDDH.cpp","851","AfxMessageBox(""Exception In CDynamicHedging::DecreaseControlText()"");","Exception In CDynamicHedging::DecreaseControlText()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\ArbDefaultSettingDDH.cpp","908","AfxMessageBox(""Exception In CDynamicHedging::IncreaseControlText()"");","Exception In CDynamicHedging::IncreaseControlText()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketNetPosition.cpp","147","AfxMessageBox(""Exception In CBasketNetPosition::OnInitDialog()"");","Exception In CBasketNetPosition::OnInitDialog()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketNetPosition.cpp","205","MessageBox(""Exception in ResizeChildren"", ""ResizeChildren"");","Exception in ResizeChildren","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketNetPosition.cpp","227","MessageBox(""Exception in OnSize"", ""OnSize"");","Exception in OnSize","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketNetPosition.cpp","507","AfxMessageBox(""Exception In CBasketNetPosition::PreTranslateMessage()"");","Exception In CBasketNetPosition::PreTranslateMessage()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketNetPosition.cpp","549","AfxMessageBox(""Exception In CBasketNetPosition::SetColumnWidth()"");","Exception In CBasketNetPosition::SetColumnWidth()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketNetPosition.cpp","565","AfxMessageBox(""Exception In CBasketNetPosition::UpdateColumnArragement()"");","Exception In CBasketNetPosition::UpdateColumnArragement()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketNetPosition.cpp","596","AfxMessageBox(""Exception In CBasketNetPosition::SetColumnNo()"");","Exception In CBasketNetPosition::SetColumnNo()","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketNetPosition.cpp","903","AfxMessageBox(""Unable to calculate Position Please Select Proper scrip combination, Index and Expiry "");","Unable to calculate Position Please Select Proper scrip combination, Index and Expiry ","False","pInMemScripGroup = NULL;","return;"
"Client\CTCLClient\BasketNetPosition.cpp","1320","AfxMessageBox(""Exception In CBasketNetPosition::OnBtnShowNetPosition"");","Exception In CBasketNetPosition::OnBtnShowNetPosition","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketNetPosition.cpp","1412","AfxMessageBox(""Exception In CBasketNetPosition::SetBasketPositionData"");","Exception In CBasketNetPosition::SetBasketPositionData","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketNetPosition.cpp","1476","AfxMessageBox(""Exception In CBasketNetPosition::OnSelChangeCalculationType"");","Exception In CBasketNetPosition::OnSelChangeCalculationType","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketNetPosition.cpp","1528","AfxMessageBox(""Exception In CBasketNetPosition::OnSelChangeIndexExpiry"");","Exception In CBasketNetPosition::OnSelChangeIndexExpiry","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketNetPosition.cpp","1579","AfxMessageBox(""Exception In CBasketNetPosition::OnSelChangeCalculationType"");","Exception In CBasketNetPosition::OnSelChangeCalculationType","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketNetPosition.cpp","1675","AfxMessageBox(""Exception In CBasketNetPosition::OnSelchangeIndexStock"");","Exception In CBasketNetPosition::OnSelchangeIndexStock","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketNetPosition.cpp","1732","AfxMessageBox(""Exception In CBasketNetPosition::OnSelchangeIndex"");","Exception In CBasketNetPosition::OnSelchangeIndex","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketNetPosition.cpp","1788","AfxMessageBox(""Exception In CBasketNetPosition::OnSelChangeStockExpiry"");","Exception In CBasketNetPosition::OnSelChangeStockExpiry","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketNetPosition.cpp","2043","AfxMessageBox(""Exception In CBasketNetPosition::RefreshBasketNetPositionOnSelchange"");","Exception In CBasketNetPosition::RefreshBasketNetPositionOnSelchange","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketNetPosition.cpp","2124","AfxMessageBox(""Exception In CBasketNetPosition::SetDerExpiry"");","Exception In CBasketNetPosition::SetDerExpiry","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketNetPosition.cpp","2316","AfxMessageBox(""Exception In CBasketNetPosition::SetIndexExpiry"");","Exception In CBasketNetPosition::SetIndexExpiry","True","#ifdef _DEBUG","#endif"
"Client\CTCLClient\BasketNetPosition.cpp","2384","AfxMessageBox(""Exception In CBasketNetPosition::RemoveRuleFromTokenRuleMap()"");","Exception In CBasketNetPosition::RemoveRuleFromTokenRuleMap()","True","#ifdef _DEBUG","#endif"
